band_type,pellet_type,trial_num,mass_gn,calc_mass_g,velocity_mps,draw_length_m,slack_length_m,draw_weight_kg,calc_draw_force_N,note,calc_momentum,calc_power_stroke_m,calc_PE,calc_KE,calc_efficiency
band_F,9 mm steel,5,46.1,2.987,53.4,0.8,0.26,3.82,37.461403,,0.1595058,0.54,10.11457881,4.25880486,0.42105607559154506
band_F,9 mm steel,6,46.1,2.987,53.5,0.8,0.26,3.82,37.461403,,0.15980450000000002,0.54,10.11457881,4.274770375,0.42263454122020927
band_F,9 mm steel,7,46.1,2.987,53.5,0.8,0.26,3.82,37.461403,,0.15980450000000002,0.54,10.11457881,4.274770375,0.42263454122020927
band_F,9 mm steel,8,46.1,2.987,53.6,0.8,0.26,3.82,37.461403,,0.1601032,0.54,10.11457881,4.29076576,0.4242159600118831
band_F,9 mm steel,9,46.1,2.987,53.4,0.8,0.26,3.82,37.461403,,0.1595058,0.54,10.11457881,4.25880486,0.42105607559154506
band_F,9 mm steel,10,46.1,2.987,53.4,0.8,0.26,3.82,37.461403,,0.1595058,0.54,10.11457881,4.25880486,0.42105607559154506
band_F,9 mm steel,11,46.1,2.987,53.6,0.8,0.26,3.82,37.461403,,0.1601032,0.54,10.11457881,4.29076576,0.4242159600118831
band_F,9 mm steel,12,46.1,2.987,53.3,0.8,0.26,3.82,37.461403,,0.1592071,0.54,10.11457881,4.242869215,0.41948056312589055
band_F,9 mm steel,13,46.1,2.987,53.5,0.8,0.26,3.82,37.461403,,0.15980450000000002,0.54,10.11457881,4.274770375,0.42263454122020927
band_F,9 mm steel,14,46.1,2.987,53.3,0.8,0.26,3.82,37.461403,,0.1592071,0.54,10.11457881,4.242869215,0.41948056312589055
band_F,9 mm steel,15,46.1,2.987,53.5,0.8,0.26,3.82,37.461403,,0.15980450000000002,0.54,10.11457881,4.274770375,0.42263454122020927
band_F,9 mm steel,16,46.1,2.987,53.5,0.8,0.26,3.82,37.461403,,0.15980450000000002,0.54,10.11457881,4.274770375,0.42263454122020927
band_F,9 mm steel,17,46.1,2.987,53.4,0.8,0.26,3.82,37.461403,,0.1595058,0.54,10.11457881,4.25880486,0.42105607559154506
band_F,9 mm steel,18,46.1,2.987,53.4,0.8,0.26,3.82,37.461403,,0.1595058,0.54,10.11457881,4.25880486,0.42105607559154506
band_F,9 mm steel,19,46.1,2.987,53.4,0.8,0.26,3.82,37.461403,,0.1595058,0.54,10.11457881,4.25880486,0.42105607559154506
band_F,9 mm steel,20,46.1,2.987,53.5,0.8,0.26,3.82,37.461403,,0.15980450000000002,0.54,10.11457881,4.274770375,0.42263454122020927
